649,9780525952923,Winter of the World,Ken Follett, Berkley,"[u'September', u'18th', u'2012\n']",9780451468222,Winter of the World (The Century Trilogy #2),Ken Follett,Penguin Publishing Group,2014
650,9780545010221,Harry Potter and the Deathly Hallows,J.K. Rowling, Scholastic Inc.,"[u'July', u'21st', u'2007\n']",9780545139700,Harry Potter and the Deathly Hallows (Harry Potter Series #7),J. K. Rowling,"Scholastic, Inc.",2009
651,9780545027892,Wonderstruck,Brian Selznick, Scholastic Press,"[u'September', u'13th', u'2011\n']",9780545027892,Wonderstruck,Brian Selznick,"Scholastic, Inc.",2011
652,9780545054744,Marcelo in the Real World,Francisco X. Stork, Arthur A. Levine Books,"[u'March', u'1st', u'2009\n']",9780545056908,Marcelo in the Real World,Francisco X. Stork,"Scholastic, Inc.",2011
653,9780545060394,The Maze of Bones,Rick Riordan, Scholastic Inc.,"[u'September', u'1st', u'2008\n']",9780545060394,The Maze of Bones (The 39 Clues Series #1),Rick Riordan,"Scholastic, Inc.",2008
654,9780545123280,Linger,Maggie Stiefvater, Scholastic Press,"[u'July', u'13th', u'2010\n']",9780545682794,Linger (Wolves of Mercy Falls/Shiver Series #2),Maggie Stiefvater,"Scholastic, Inc.",2014
655,9780545135702,The Sword Thief,Peter Lerangis, Scholastic Inc,"[u'April', u'1st', u'2009\n']",9780545060431,The Sword Thief (The 39 Clues Series #3),Peter Lerangis,"Scholastic, Inc.",2009
656,9780545224901,The Scorpio Races,Maggie Stiefvater, Scholastic Press,"[u'October', u'18th', u'2011\n']",9780545224918,The Scorpio Races,Maggie Stiefvater,"Scholastic, Inc.",2013
657,9780545265355,The Hunger Games Box Set,Suzanne Collins, Scholastic Press,"[u'August', u'24th', u'2010\n']",9780439023528,The Hunger Games (Hunger Games Series #1),Suzanne Collins,"Scholastic, Inc.",2010
658,9780545424936,The Raven Boys,Maggie Stiefvater, Scholastic Inc.,"[u'July', u'30th', u'2013\n']",9780545424936,The Raven Boys (Raven Cycle Series #1),Maggie Stiefvater,"Scholastic, Inc.",2013
659,9780545424943,The Dream Thieves,Maggie Stiefvater, Scholastic Press,"[u'September', u'17th', u'2013\n']",9780545424950,The Dream Thieves (Raven Cycle Series #2),Maggie Stiefvater,"Scholastic, Inc.",2014
660,9780545582995,Harry Potter and the Half-Blood Prince,J.K. Rowling, Scholastic,"[u'August', u'27th', u'2013\n']",9780439785969,Harry Potter and the Half-Blood Prince (Harry Potter Series #6),J. K. Rowling,"Scholastic, Inc.",2006
661,9780547054841,Indignation,Philip Roth, Houghton Mifflin Harcourt,"[u'September', u'16th', u'2008\n']",9780307388919,Indignation,Philip Roth,Knopf Doubleday Publishing Group,2009
662,9780547576725,We the Animals,Justin Torres, Houghton Mifflin Harcourt,"[u'August', u'30th', u'2011\n']",9780547844190,We the Animals,Justin Torres,Houghton Mifflin Harcourt,2012
663,9780547628400,Mortal Heart,Robin LaFevers, HMH Books for Young Readers,"[u'November', u'4th', u'2014\n']",9780544542570,Mortal Heart (His Fair Assassin Series #3),Robin LaFevers,Houghton Mifflin Harcourt,2016
664,9780552152679,Thud!,Terry Pratchett, Corgi,"[u'October', u'2nd', u'2006\n']",9780062334985,Thud! (Discworld Series #34),Terry Pratchett,HarperCollins Publishers,2014
665,9780552552646,A Hat Full of Sky,Terry Pratchett, Corgi Childrens,"[u'May', u'5th', u'2005\n']",9780062435279,A Hat Full of Sky: The Second Tiffany Aching Adventure (Discworld Series #32),Terry Pratchett,HarperCollins Publishers,2015
666,9780552562522,The Alchemyst: The Secrets of The Immortal Nicholas Flamel,Michael Scott, Corgi Childrens,"[u'August', u'5th', u'2010\n']",9780385736008,The Alchemyst (The Secrets of the Immortal Nicholas Flamel #1),Michael Scott,Random House Children's Books,2008
667,9780552562522,The Alchemyst: The Secrets of The Immortal Nicholas Flamel,Michael Scott, Corgi Childrens,"[u'August', u'5th', u'2010\n']",9780385737289,The Magician (The Secrets of the Immortal Nicholas Flamel #2),Michael Scott,Random House Children's Books,2009
668,9780552773904,Blind Faith,Ben Elton, Black Swan,"[u'May', u'16th', u'2008\n']",9780552773904,Blind Faith,Ben Elton,Transworld Publishers Limited,2008
669,9780552778091,The Unlikely Pilgrimage of Harold Fry,Rachel Joyce, Black Swan,"[u'January', u'2nd', u'2013\n']",9780812983456,The Unlikely Pilgrimage of Harold Fry: A Novel,Rachel Joyce,Random House Publishing Group,2013
670,9780553384031,In the Night Garden,Catherynne M. Valente, Bantam Dell,"[u'October', u'31st', u'2006\n']",9780553384031,"The Orphan's Tales, Volume I: In the Night Garden",Catherynne M. Valente,Random House Publishing Group,2006
671,9780553384284,Odd Thomas,Dean Koontz, Bantam,"[u'August', u'29th', u'2006\n']",9780345533029,Brother Odd (Odd Thomas Series #3),Dean Koontz,Random House Publishing Group,2012
672,9780553384284,Odd Thomas,Dean Koontz, Bantam,"[u'August', u'29th', u'2006\n']",9780345533425,Odd Thomas (Odd Thomas Series #1),Dean Koontz,Random House Publishing Group,2012
673,9780553418842,The Book of Strange New Things,Michel Faber, Hogarth,"[u'October', u'28th', u'2014\n']",9780553418866,The Book of Strange New Things,Michel Faber,Crown Publishing Group,2015
674,9780553582451,The Golden Fool,Robin Hobb, Spectra,"[u'December', u'2003\n']",9780553582451,Golden Fool (Tawny Man Series #2),Robin Hobb,Random House Publishing Group,2003
675,9780553583168,Watchers Of Time,Charles Todd, Bantam,"[u'July', u'30th', u'2002\n']",9780553583168,Watchers of Time (Inspector Ian Rutledge Series #5),Charles Todd,Random House Publishing Group,2002
676,9780553586701,Lord of the Shadows,Jennifer Fallon, Spectra Books,"[u'June', u'1st', u'2004\n']",9780553586701,Lord of the Shadows (Second Sons Trilogy #3),Jennifer Fallon,Random House Publishing Group,2004
677,9780553587081,Haunted,Kelley Armstrong, Bantam Spectra,"[u'May', u'31st', u'2005\n']",9780553587081,Haunted (Women of the Otherworld Series #5),Kelley Armstrong,Random House Publishing Group,2005
678,9780553588248,Life Expectancy,Dean Koontz, Bantam Books,"[u'October', u'25th', u'2005\n']",9780345533388,Life Expectancy,Dean Koontz,Random House Publishing Group,2012
679,9780553588255,Velocity,Dean Koontz, Bantam,"[u'April', u'25th', u'2006\n']",9780345533463,Velocity,Dean Koontz,Random House Publishing Group,2012
680,9780553588378,No Humans Involved,Kelley Armstrong, Bantam Spectra,"[u'February', u'26th', u'2008\n']",9780553588378,No Humans Involved (Women of the Otherworld Series #7),Kelley Armstrong,Random House Publishing Group,2008
681,9780553589375,Kiss of Midnight,Lara Adrian, Dell,"[u'May', u'1st', u'2007\n']",9780553589375,Kiss of Midnight (Midnight Breed Series #1),Lara Adrian,Random House Publishing Group,2007
682,9780553589382,Kiss of Crimson,Lara Adrian, Dell,"[u'May', u'29th', u'2007\n']",9780553589375,Kiss of Midnight (Midnight Breed Series #1),Lara Adrian,Random House Publishing Group,2007
683,9780553590159,Dime Store Magic,Kelley Armstrong, Spectra Books,"[u'March', u'27th', u'2007\n']",9780345536839,Dime Store Magic (Women of the Otherworld Series #3),Kelley Armstrong,Random House Publishing Group,2012
684,9780553590166,Industrial Magic,Kelley Armstrong, Spectra Books,"[u'March', u'27th', u'2007\n']",9780553587074,Industrial Magic (Women of the Otherworld Series #4),Kelley Armstrong,Random House Publishing Group,2004
685,9780553803372,Through Violet Eyes,Stephen Woodworth, Dell,"[u'August', u'31st', u'2004\n']",9780553803372,Through Violet Eyes,Stephen Woodworth,Random House Publishing Group,2004
686,9780553804324,"Hide (Detective D.D. Warren, #2)",Lisa Gardner, Bantam Books,"[u'January', u'30th', u'2007\n']",9780553588088,Hide (Detective D. D. Warren Series #2),Lisa Gardner,Random House Publishing Group,2008
687,9780553804676,The Lies of Locke Lamora,Scott Lynch, Bantam Spectra,"[u'July', u'27th', u'2006\n']",9780553588941,The Lies of Locke Lamora,Scott Lynch,Random House Publishing Group,2007
688,9780553804805,Brother Odd,Dean Koontz, Bantam,"[u'November', u'28th', u'2006\n']",9780345533029,Brother Odd (Odd Thomas Series #3),Dean Koontz,Random House Publishing Group,2012
689,9780553805376,The Grand Design,Stephen Hawking, Bantam,"[u'September', u'7th', u'2010\n']",9780553384666,The Grand Design,Stephen Hawking,Random House Publishing Group,2012
690,9780553805482,Garden Spells,Sarah Addison Allen, Bantam,"[u'August', u'28th', u'2007\n']",9780553384833,Garden Spells,Sarah Addison Allen,Random House Publishing Group,2008
691,9780553805499,The Sugar Queen,Sarah Addison Allen, Bantam,"[u'May', u'20th', u'2008\n']",9780553384840,The Sugar Queen,Sarah Addison Allen,Random House Publishing Group,2009
692,9780553806618,Personal Demon,Kelley Armstrong, Bantam,"[u'March', u'25th', u'2008\n']",9780553588200,Personal Demon (Women of the Otherworld Series #8),Kelley Armstrong,Random House Publishing Group,2008
693,9780553806649,Living with the Dead,Kelley Armstrong, Bantam,"[u'October', u'21st', u'2008\n']",9780553588545,Living with the Dead (Women of the Otherworld Series #9),Kelley Armstrong,Random House Publishing Group,2009
694,9780553806960,Havemercy,Jaida Jones, Spectra,"[u'June', u'24th', u'2008\n']",9780553905250,Havemercy,Jaida Jones,Random House Publishing Group,2008
695,9780553807097,Men of the Otherworld,Kelley Armstrong, Bantam,"[u'January', u'27th', u'2009\n']",9780452296640,Bitten (Women of the Otherworld Series #1),Kelley Armstrong,Penguin Publishing Group,2010
696,9780553807097,Men of the Otherworld,Kelley Armstrong, Bantam,"[u'January', u'27th', u'2009\n']",9780452296664,Stolen (Women of the Otherworld Series #2),Kelley Armstrong,Penguin Publishing Group,2010
697,9780553807097,Men of the Otherworld,Kelley Armstrong, Bantam,"[u'January', u'27th', u'2009\n']",9780553587074,Industrial Magic (Women of the Otherworld Series #4),Kelley Armstrong,Random House Publishing Group,2004
698,9780553807097,Men of the Otherworld,Kelley Armstrong, Bantam,"[u'January', u'27th', u'2009\n']",9780553587081,Haunted (Women of the Otherworld Series #5),Kelley Armstrong,Random House Publishing Group,2005
699,9780553807097,Men of the Otherworld,Kelley Armstrong, Bantam,"[u'January', u'27th', u'2009\n']",9780553588545,Living with the Dead (Women of the Otherworld Series #9),Kelley Armstrong,Random House Publishing Group,2009
700,9780553807097,Men of the Otherworld,Kelley Armstrong, Bantam,"[u'January', u'27th', u'2009\n']",9780553591644,Men of the Otherworld (Women of the Otherworld Series),Kelley Armstrong,Random House Publishing Group,2010
701,9780553807257,Love You More,Lisa Gardner, Bantam,"[u'March', u'8th', u'2011\n']",9780553591927,Love You More (Detective D. D. Warren Series #5),Lisa Gardner,Random House Publishing Group,2012
702,9780553807882,Tales of the Otherworld,Kelley Armstrong, Bantam,"[u'April', u'13th', u'2010\n']",9780345536839,Dime Store Magic (Women of the Otherworld Series #3),Kelley Armstrong,Random House Publishing Group,2012
703,9780553807882,Tales of the Otherworld,Kelley Armstrong, Bantam,"[u'April', u'13th', u'2010\n']",9780345536853,Tales of the Otherworld (Women of the Otherworld Series),Kelley Armstrong,Random House Publishing Group,2012
704,9780553807882,Tales of the Otherworld,Kelley Armstrong, Bantam,"[u'April', u'13th', u'2010\n']",9780452296640,Bitten (Women of the Otherworld Series #1),Kelley Armstrong,Penguin Publishing Group,2010
705,9780553807882,Tales of the Otherworld,Kelley Armstrong, Bantam,"[u'April', u'13th', u'2010\n']",9780452296664,Stolen (Women of the Otherworld Series #2),Kelley Armstrong,Penguin Publishing Group,2010
706,9780553807882,Tales of the Otherworld,Kelley Armstrong, Bantam,"[u'April', u'13th', u'2010\n']",9780553587074,Industrial Magic (Women of the Otherworld Series #4),Kelley Armstrong,Random House Publishing Group,2004
707,9780553807882,Tales of the Otherworld,Kelley Armstrong, Bantam,"[u'April', u'13th', u'2010\n']",9780553587081,Haunted (Women of the Otherworld Series #5),Kelley Armstrong,Random House Publishing Group,2005
708,9780553813951,Nights in Rodanthe,Nicholas Sparks, Warner Books,"[u'August', u'2004\n']",9781455571758,Nights in Rodanthe,Nicholas Sparks,Grand Central Publishing,2016
709,9780553819878,Thorn Queen,Richelle Mead, Bantam,[u'2009\n'],9781420124521,Thorn Queen (Dark Swan Series #2),Richelle Mead,Kensington,2011
710,9780553820270,Succubus Heat,Richelle Mead, Kensington Publishing Corporation,"[u'June', u'1st', u'2009\n']",9780758231994,Succubus Heat (Georgina Kincaid Series #4),Richelle Mead,Kensington,2009
711,9780571215164,Vernon God Little,DBC Pierre, Faber and Faber,[u'2004\n'],9780802170958,Vernon God Little,DBC Pierre,Canongate U.S.,2012
712,9780571219353,The Fortress of Solitude,Jonathan Lethem, Faber and Faber,"[u'January', u'6th', u'2005\n']",9780375724886,The Fortress of Solitude,Jonathan Lethem,Knopf Doubleday Publishing Group,2004
713,9780571237777,Far North,Marcel Theroux, Faber and Faber,[u'2009\n'],9780312429720,Far North,Marcel Theroux,Picador,2010
714,9780575074019,The Hollow Chocolate Bunnies of the Apocalypse,Robert Rankin, Gollancz,"[u'August', u'1st', u'2003\n']",9780575085435,The Hollow Chocolate Bunnies of the Apocalypse,Robert Rankin,"Gollancz, Victor Limited",2010
715,9780575077881,Before They Are Hanged,Joe Abercrombie, Gollancz,"[u'March', u'15th', u'2007\n']",9780316387354,Before They are Hanged (First Law Series #2),Joe Abercrombie,Orbit,2015
716,9780575077904,Last Argument of Kings,Joe Abercrombie, Gollancz,"[u'March', u'20th', u'2008\n']",9780316387408,Last Argument of Kings (First Law Series #3),Joe Abercrombie,Orbit,2015
717,9780575079793,The Blade Itself,Joe Abercrombie, Gollancz,"[u'March', u'2007\n']",9780316387316,The Blade Itself (First Law Series #1),Joe Abercrombie,Orbit,2015
718,9780575092969,The First Law Trilogy,Joe Abercrombie, Orion Publishing Group,"[u'August', u'1st', u'2012\n']",9780316361194,The First Law Trilogy,Joe Abercrombie,Orbit,2016
719,9780575116832,Proxima,Stephen Baxter, Gollancz,"[u'September', u'19th', u'2013\n']",9780451467713,Proxima,Stephen Baxter,Penguin Publishing Group,2015
720,9780575127623,Jack Glass,Adam Roberts, Gollancz,"[u'July', u'26th', u'2012\n']",9780575127647,Jack Glass,Adam Roberts,"Gollancz, Victor Limited",2013
721,9780593046357,The Crippled God,Steven Erikson, Bantam Press,"[u'March', u'21st', u'2011\n']",9780765348876,The Crippled God (Malazan Book of the Fallen Series #10),Steven Erikson,Tom Doherty Associates,2012
722,9780593057056,Gone Tomorrow,Lee Child, Transworld Publishers,"[u'April', u'2009\n']",9780440243687,Gone Tomorrow (Jack Reacher Series #13),Lee Child,Random House Publishing Group,2010
723,9780593061732,The Greatest Show on Earth: The Evidence for Evolution,Richard Dawkins, Bantam Press,"[u'September', u'10th', u'2009\n']",9781416594796,The Greatest Show on Earth: The Evidence for Evolution,Richard Dawkins,Free Press,2010
724,9780593064955,I Am Pilgrim,Terry Hayes, Bantam,"[u'August', u'1st', u'2013\n']",9781439177730,I Am Pilgrim,Terry Hayes,Atria/Emily Bestler Books,2014
725,9780595440092,Still Alice,Lisa Genova, iUniverse,"[u'July', u'6th', u'2007\n']",9781501106422,Still Alice,Lisa Genova,Gallery Books,2014
726,9780609809648,Genghis Khan and the Making of the Modern World,Jack Weatherford, Broadway Books,"[u'March', u'22nd', u'2005\n']",9780609809648,Genghis Khan and the Making of the Modern World,Jack Weatherford,Crown/Archetype,2005
727,9780613371650,The Princess Diaries,Meg Cabot, Turtleback,"[u'July', u'1st', u'2001\n']",9780061479939,The Princess Diaries (Princess Diaries Series #1),Meg Cabot,HarperCollins Publishers,2008
728,9780613371650,The Princess Diaries,Meg Cabot, Turtleback,"[u'July', u'1st', u'2001\n']",9780061479946,Princess in the Spotlight (Princess Diaries Series #2),Meg Cabot,HarperCollins Publishers,2008
729,9780615398693,"Dark Legacy: Book I - Trinity (Dark Legacy Cycle, #1)",Domenico Italo Composto-Hart, Dragon Bone Books,"[u'January', u'21st', u'2011\n']",9780985017729,Dark Legacy: Book I - Trinity,Domenico Italo Composto-Hart,Dragon Bone Books,2011
730,9780618531462,The Last Empress,Anchee Min, Houghton Mifflin Harcourt,"[u'March', u'21st', u'2007\n']",9780547053707,The Last Empress: A Novel,Anchee Min,Houghton Mifflin Harcourt,2008
731,9780618562039,Empress Orchid,Anchee Min, Mariner Books,"[u'April', u'11th', u'2005\n']",9780618562039,Empress Orchid,Anchee Min,Houghton Mifflin Harcourt,2005
732,9780618568284,An Unfinished Season: A Novel,Ward Just, Mariner Books,"[u'May', u'4th', u'2005\n']",9780618568284,An Unfinished Season: A Novel,Ward Just,Houghton Mifflin Harcourt,2005
733,9780618711659,Extremely Loud and Incredibly Close,Jonathan Safran Foer, Mariner Books,"[u'April', u'4th', u'2006\n']",9780618711659,Extremely Loud and Incredibly Close,Jonathan Safran Foer,Houghton Mifflin Harcourt,2006
734,9780618968411,The Big Burn: Teddy Roosevelt and the Fire that Saved America,Timothy Egan, Houghton Mifflin Harcourt,"[u'October', u'19th', u'2009\n']",9780547394602,The Big Burn: Teddy Roosevelt and the Fire that Saved America,Timothy Egan,Houghton Mifflin Harcourt,2010
735,9780641645471,Sea of Silver Light,Tad Williams, DAW Hardcover,"[u'April', u'10th', u'2001\n']",9780756400309,Sea of Silver Light (Otherland Series #4),Tad Williams,DAW,2002
736,9780670010882,Lock and Key,Sarah Dessen, Viking's Children's Books,"[u'April', u'22nd', u'2008\n']",9780142414729,Lock and Key,Sarah Dessen,Penguin Young Readers Group,2009
737,9780670011100,Wintergirls,Laurie Halse Anderson, Viking Books for Young Readers,"[u'March', u'19th', u'2009\n']",9780142415573,Wintergirls,Laurie Halse Anderson,Penguin Young Readers Group,2010
738,9780670012947,What Happened to Goodbye,Sarah Dessen, Viking Juvenile,"[u'May', u'10th', u'2011\n']",9780142423837,What Happened to Goodbye,Sarah Dessen,Penguin Young Readers Group,2013
739,9780670018758,Diary of a Bad Year,J.M. Coetzee," Viking Penguin, Inc.","[u'December', u'27th', u'2007\n']",9780143114482,Diary of a Bad Year,J. M. Coetzee,Penguin Publishing Group,2008
740,9780670018864,The Likeness,Tana French, Viking Adult,"[u'July', u'17th', u'2008\n']",9780143115625,The Likeness (Dublin Murder Squad Series #2),Tana French,Penguin Publishing Group,2009
741,9780670020553,The Magicians,Lev Grossman, Viking,"[u'August', u'11th', u'2009\n']",9780147517388,The Magicians Trilogy Box Set,Lev Grossman,Penguin Publishing Group,2015
742,9780670021451,The Forty Rules of Love,Elif Shafak, Viking,"[u'February', u'18th', u'2010\n']",9780143118527,The Forty Rules of Love,Elif Shafak,Penguin Publishing Group,2011
743,9780670022205,Malcolm X: A Life of Reinvention,Manning Marable, Viking Adult,"[u'April', u'5th', u'2011\n']",9780143120322,Malcolm X: A Life of Reinvention,Manning Marable,Penguin Publishing Group,2011
744,9780670022816,The Borrower,Rebecca Makkai, Viking,"[u'June', u'9th', u'2011\n']",9780143120957,The Borrower: A Novel,Rebecca Makkai,Penguin Publishing Group,2012
745,9780670023486,Shadow of Night,Deborah Harkness, Viking Adult,"[u'July', u'10th', u'2012\n']",9780143123620,Shadow of Night (All Souls Trilogy #2),Deborah Harkness,Penguin Publishing Group,2013
746,9780670024780,The Invention of Wings,Sue Monk Kidd, Viking,"[u'January', u'7th', u'2014\n']",9780143121701,The Invention of Wings,Sue Monk Kidd,Penguin Publishing Group,2015
747,9780670024810,The World Until Yesterday,Jared Diamond, Viking,"[u'December', u'31st', u'2012\n']",9780143124405,The World Until Yesterday: What Can We Learn from Traditional Societies?,Jared Diamond,Penguin Publishing Group,2013
748,9780670024858,The Signature of All Things,Elizabeth Gilbert, Riverhead Books,"[u'October', u'1st', u'2013\n']",9780143125846,The Signature of All Things,Elizabeth Gilbert,Penguin Publishing Group,2014
749,9780670026630,A Tale for the Time Being,Ruth Ozeki, Viking,"[u'March', u'12th', u'2013\n']",9780143124870,A Tale for the Time Being,Ruth Ozeki,Penguin Publishing Group,2013
750,9780670034932,This Book Will Save Your Life,A.M. Homes, Viking Adult,"[u'April', u'20th', u'2006\n']",9780143038740,This Book Will Save Your Life,A. M. Homes,Penguin Publishing Group,2007
751,9780670037742,Conservatives without Conscience,John W. Dean, Viking Penguin (NY),"[u'July', u'11th', u'2006\n']",9780143038863,Conservatives Without Conscience,John W. Dean,Penguin Publishing Group,2007
752,9780670037773,Special Topics in Calamity Physics,Marisha Pessl, Penguin Books Ltd,"[u'August', u'3rd', u'2006\n']",9780143112129,Special Topics in Calamity Physics,Marisha Pessl,Penguin Publishing Group,2007
753,9780670061051,Just Listen,Sarah Dessen, Viking Books for Young Readers,"[u'April', u'6th', u'2006\n']",9780142410974,Just Listen,Sarah Dessen,Penguin Young Readers Group,2008
754,9780670063277,The Stuff of Thought: Language as a Window into Human Nature,Steven Pinker, Viking Penguin,[u'2007\n'],9780143114246,The Stuff of Thought: Language as a Window into Human Nature,Steven Pinker,Penguin Publishing Group,2008
755,9780670064182,The Orenda,Joseph Boyden, Hamish Hamilton,"[u'September', u'10th', u'2013\n']",9780345806451,The Orenda,Joseph Boyden,Knopf Doubleday Publishing Group,2015
756,9780670869299,The Regeneration Trilogy,Pat Barker, Viking Books,"[u'January', u'1st', u'1996\n']",9780142180594,Regeneration,Pat Barker,Penguin Publishing Group,2013
757,9780670887033,D-Day: The Battle for Normandy,Antony Beevor, Viking,"[u'July', u'1st', u'2009\n']",9780143118183,D-Day: The Battle for Normandy,Antony Beevor,Penguin Publishing Group,2010
758,9780671027384,Deception Point,Dan Brown, Pocket Books,"[u'November', u'26th', u'2002\n']",9781416524809,Deception Point,Dan Brown,Pocket Books,2006
759,9780674010031,Forces of Habit: Drugs and the Making of the Modern World,David T. Courtwright, Harvard University Press,"[u'October', u'30th', u'2002\n']",9780674010031,Forces of Habit: Drugs and the Making of the Modern World,David T. Courtwright,Harvard,2002
760,9780679444329,The Warmth of Other Suns: The Epic Story of America's Great Migration,Isabel Wilkerson, Random House,"[u'September', u'7th', u'2010\n']",9780679763888,The Warmth of Other Suns: The Epic Story of America's Great Migration,Isabel  Wilkerson,Knopf Doubleday Publishing Group,2011
761,9780679603757,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",Laura Hillenbrand, Random House,"[u'November', u'16th', u'2010\n']",9780812974492,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",Laura Hillenbrand,Random House Publishing Group,2014
762,9780679640196,Shadow Country,Peter Matthiessen, Modern Library,"[u'April', u'8th', u'2008\n']",9780812980622,Shadow Country,Peter Matthiessen,Random House Publishing Group,2008
763,9780679644194,Tell the Wolves I'm Home,Carol Rifka Brunt, Random House,"[u'June', u'19th', u'2012\n']",9780812982855,Tell the Wolves I'm Home,Carol Rifka Brunt,Random House Publishing Group,2013
764,9780679783480,Shalimar the Clown,Salman Rushdie, Random House Trade Paperbacks,"[u'October', u'10th', u'2006\n']",9780679783480,Shalimar the Clown,Salman Rushdie,Random House Publishing Group,2006
765,9780688163181,The Given Day,Dennis Lehane, William Morrow,"[u'September', u'23rd', u'2008\n']",9780062190949,The Given Day,Dennis Lehane,HarperCollins Publishers,2012
766,9780689865398,Pretties,Scott Westerfeld, Simon & Schuster Simon Pulse,"[u'November', u'2005\n']",9781442419803,Pretties (Uglies Series #2),Scott Westerfeld,Simon Pulse,2011
767,9780689865404,Specials,Scott Westerfeld, Simon Pulse,"[u'May', u'9th', u'2006\n']",9781442419797,Specials (Uglies Series #3),Scott Westerfeld,Simon Pulse,2011
768,9780689872372,Everlost,Neal Shusterman, Simon & Schuster Books for Young Readers,"[u'October', u'1st', u'2006\n']",9781416997498,Everlost (Skinjacker Trilogy Series #1),Neal Shusterman,Simon & Schuster Books For Young Readers,2009
769,9780689873799,Double Identity,Margaret Peterson Haddix, Simon & Schuster Books for Young Readers,"[u'March', u'27th', u'2007\n']",9780689873799,Double Identity,Margaret Peterson Haddix,Simon & Schuster Books For Young Readers,2007
770,9780691122946,On Bullshit,Harry G. Frankfurt, Princeton University Press,"[u'January', u'30th', u'2005\n']",9780691122946,On Bullshit,Harry G. Frankfurt,Princeton University Press,2005
771,9780701185213,Merivel: A Man of His Time,Rose Tremain, Chatto & Windus,"[u'September', u'3rd', u'2012\n']",9780393348934,Merivel: A Man of His Time,Rose Tremain,"Norton, W. W. & Company, Inc.",2014
772,9780701185350,The Examined Life: How We Lose and Find Ourselves,Stephen Grosz, Chatto & Windus,"[u'January', u'3rd', u'2013\n']",9780393349320,The Examined Life: How We Lose and Find Ourselves,Stephen Grosz,"Norton, W. W. & Company, Inc.",2014
773,9780713998948,America (The Book): A Citizen's Guide to Democracy Inaction,Jon Stewart, Allen Lane,[u'\n'],9780446691864,The Daily Show with Jon Stewart Presents America (The Book) Teacher's Edition: A Citizen's Guide to Democracy Inaction,Jon Stewart,Warner Books (NY),2006
774,9780718159832,Stormbird,Conn Iggulden, Michael Joseph,"[u'October', u'10th', u'2013\n']",9780425275443,Wars of the Roses: Stormbird,Conn Iggulden,Penguin Publishing Group,2015
775,9780718159856,Wars of the Roses: Trinity,Conn Iggulden, Michael Joseph,"[u'June', u'16th', u'2014\n']",9780425275443,Wars of the Roses: Stormbird,Conn Iggulden,Penguin Publishing Group,2015
776,9780719568961,Sea of Poppies,Amitav Ghosh, John Murray Publisher,"[u'May', u'1st', u'2008\n']",9780312428594,Sea of Poppies (Ibis Trilogy #1),Amitav Ghosh,Picador,2009
777,9780719568985,River of Smoke,Amitav Ghosh, John Murray,"[u'June', u'1st', u'2011\n']",9781250013750,River of Smoke (Ibis Trilogy #2),Amitav Ghosh,Picador,2012
778,9780732283353,The Immortal Prince,Jennifer Fallon, Voyager,"[u'March', u'1st', u'2007\n']",9781429936286,The Immortal Prince,Jennifer Fallon,Tom Doherty Associates,2009
779,9780736908559,The Power of a Praying Woman,Stormie Omartian, Harvest House Publishers,"[u'July', u'1st', u'2002\n']",9780736957762,The Power of a Praying Woman,Stormie Omartian,Harvest House Publishers,2014
780,9780739352359,The Twilight Saga,Stephenie Meyer, Listening Library (Audio),"[u'August', u'2nd', u'2008\n']",9780316015844,Twilight,Stephenie Meyer,"Little, Brown Books for Young Readers",2006
781,9780739438039,The Immortals,Tamora Pierce, SFBC,"[u'November', u'2003\n']",9781481440301,The Immortals Quartet: Wild Magic; Wolf-Speaker; Emperor Mage; The Realms of the Gods,Tamora Pierce,Atheneum Books for Young Readers,2015
782,9780739446980,Protector of the Small,Tamora Pierce, SFBC,"[u'November', u'2004\n']",9780375829055,First Test (Protector of the Small Series #1),Tamora Pierce,Random House Children's Books,2004
783,9780739446980,Protector of the Small,Tamora Pierce, SFBC,"[u'November', u'2004\n']",9780375829086,Lady Knight (Protector of the Small Series #4),Tamora Pierce,Random House Children's Books,2004
784,9780739464465,The Line of Beauty,Alan Hollinghurst, Bloomsbury,[u'2004\n'],9781582346106,The Line of Beauty,Alan Hollinghurst,Bloomsbury USA,2005
785,9780740748479,The Complete Calvin and Hobbes,Bill Watterson, Andrews McMeel Publishing,"[u'September', u'6th', u'2005\n']",9780836218053,The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury (Calvin and Hobbes Series),Bill Watterson,Andrews McMeel Publishing,1988
786,9780743225700,Bringing Down the House: The Inside Story of Six M.I.T. Students Who Took Vegas for Millions,Ben Mezrich, Free Press,"[u'September', u'17th', u'2002\n']",9780743249997,Bringing Down the House: The Inside Story of Six M.I.T. Students Who Took Vegas for Millions,Ben Mezrich,Atria Books,2003
787,9780743226721,1776,David McCullough, Simon & Schuster,"[u'June', u'27th', u'2006\n']",9780743226721,1776,David McCullough,Simon & Schuster,2006
788,9780743236010,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",Chuck Klosterman, Scribner,"[u'July', u'2nd', u'2004\n']",9780743236010,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",Chuck Klosterman,Scribner,2004
